Indicator_data,case_id,First Tooltip
Healthy life expectancy (HALE) at birth (years),"Pakistan,2010,Male",54.45
Healthy life expectancy (HALE) at birth (years),"Pakistan,2010,Female",54.54
Healthy life expectancy (HALE) at birth (years),"Pakistan,2000,Both sexes",52.35
Healthy life expectancy (HALE) at birth (years),"Pakistan,2000,Male",52.58
Healthy life expectancy (HALE) at birth (years),"Pakistan,2000,Female",52.13
Healthy life expectancy (HALE) at birth (years),"Panama,2019,Both sexes",68.68
Healthy life expectancy (HALE) at birth (years),"Panama,2019,Male",67.39
Healthy life expectancy (HALE) at birth (years),"Panama,2019,Female",70.04
Healthy life expectancy (HALE) at birth (years),"Panama,2015,Both sexes",68.28
Healthy life expectancy (HALE) at birth (years),"Panama,2015,Male",67.02
Healthy life expectancy (HALE) at birth (years),"Panama,2015,Female",69.61
Healthy life expectancy (HALE) at birth (years),"Panama,2010,Both sexes",67.47
Healthy life expectancy (HALE) at birth (years),"Panama,2010,Male",65.92
Healthy life expectancy (HALE) at birth (years),"Panama,2010,Female",69.15
Healthy life expectancy (HALE) at birth (years),"Panama,2000,Both sexes",67.2
Healthy life expectancy (HALE) at birth (years),"Panama,2000,Male",65.91
Healthy life expectancy (HALE) at birth (years),"Panama,2000,Female",68.6
Healthy life expectancy (HALE) at birth (years),"Papua New Guinea,2019,Both sexes",57.08
Healthy life expectancy (HALE) at birth (years),"Papua New Guinea,2019,Male",56.16
Healthy life expectancy (HALE) at birth (years),"Papua New Guinea,2019,Female",58.06
Healthy life expectancy (HALE) at birth (years),"Papua New Guinea,2015,Both sexes",56.42
Healthy life expectancy (HALE) at birth (years),"Papua New Guinea,2015,Male",55.51
Healthy life expectancy (HALE) at birth (years),"Papua New Guinea,2015,Female",57.4
Healthy life expectancy (HALE) at birth (years),"Papua New Guinea,2010,Both sexes",55.43
Healthy life expectancy (HALE) at birth (years),"Papua New Guinea,2010,Male",54.5
Healthy life expectancy (HALE) at birth (years),"Papua New Guinea,2010,Female",56.39
Healthy life expectancy (HALE) at birth (years),"Papua New Guinea,2000,Both sexes",55.28
Healthy life expectancy (HALE) at birth (years),"Papua New Guinea,2000,Male",54.14
Healthy life expectancy (HALE) at birth (years),"Papua New Guinea,2000,Female",56.48
Healthy life expectancy (HALE) at birth (years),"Paraguay,2019,Both sexes",65.8
Healthy life expectancy (HALE) at birth (years),"Paraguay,2019,Male",64.45
Healthy life expectancy (HALE) at birth (years),"Paraguay,2019,Female",67.32
Healthy life expectancy (HALE) at birth (years),"Paraguay,2015,Both sexes",65.63
Healthy life expectancy (HALE) at birth (years),"Paraguay,2015,Male",64.34
Healthy life expectancy (HALE) at birth (years),"Paraguay,2015,Female",67.08
Healthy life expectancy (HALE) at birth (years),"Paraguay,2010,Both sexes",65.23
Healthy life expectancy (HALE) at birth (years),"Paraguay,2010,Male",64.08
Healthy life expectancy (HALE) at birth (years),"Paraguay,2010,Female",66.48
Healthy life expectancy (HALE) at birth (years),"Paraguay,2000,Both sexes",65
Healthy life expectancy (HALE) at birth (years),"Paraguay,2000,Male",64.05
Healthy life expectancy (HALE) at birth (years),"Paraguay,2000,Female",65.98
Healthy life expectancy (HALE) at birth (years),"Peru,2019,Both sexes",69.5
Healthy life expectancy (HALE) at birth (years),"Peru,2019,Male",69.21
Healthy life expectancy (HALE) at birth (years),"Peru,2019,Female",69.78
Healthy life expectancy (HALE) at birth (years),"Peru,2015,Both sexes",68.85
Healthy life expectancy (HALE) at birth (years),"Peru,2015,Male",68.48
Healthy life expectancy (HALE) at birth (years),"Peru,2015,Female",69.21
Healthy life expectancy (HALE) at birth (years),"Peru,2010,Both sexes",67.48
Healthy life expectancy (HALE) at birth (years),"Peru,2010,Male",67.02
Healthy life expectancy (HALE) at birth (years),"Peru,2010,Female",67.93
Healthy life expectancy (HALE) at birth (years),"Peru,2000,Both sexes",64.9
Healthy life expectancy (HALE) at birth (years),"Peru,2000,Male",64.57
Healthy life expectancy (HALE) at birth (years),"Peru,2000,Female",65.26
Healthy life expectancy (HALE) at birth (years),"Philippines,2019,Both sexes",62
Healthy life expectancy (HALE) at birth (years),"Philippines,2019,Male",60.14
Healthy life expectancy (HALE) at birth (years),"Philippines,2019,Female",63.94
Healthy life expectancy (HALE) at birth (years),"Philippines,2015,Both sexes",61.91
Healthy life expectancy (HALE) at birth (years),"Philippines,2015,Male",59.94
Healthy life expectancy (HALE) at birth (years),"Philippines,2015,Female",64.01
Healthy life expectancy (HALE) at birth (years),"Philippines,2010,Both sexes",61.57
Healthy life expectancy (HALE) at birth (years),"Philippines,2010,Male",59.5
Healthy life expectancy (HALE) at birth (years),"Philippines,2010,Female",63.79
Healthy life expectancy (HALE) at birth (years),"Philippines,2000,Both sexes",60.58
Healthy life expectancy (HALE) at birth (years),"Philippines,2000,Male",58.22
Healthy life expectancy (HALE) at birth (years),"Philippines,2000,Female",63.11
Healthy life expectancy (HALE) at birth (years),"Poland,2019,Both sexes",68.66
Healthy life expectancy (HALE) at birth (years),"Poland,2019,Male",65.94
Healthy life expectancy (HALE) at birth (years),"Poland,2019,Female",71.33
Healthy life expectancy (HALE) at birth (years),"Poland,2015,Both sexes",68.03
Healthy life expectancy (HALE) at birth (years),"Poland,2015,Male",65.12
Healthy life expectancy (HALE) at birth (years),"Poland,2015,Female",70.89
Healthy life expectancy (HALE) at birth (years),"Poland,2010,Both sexes",67.13
Healthy life expectancy (HALE) at birth (years),"Poland,2010,Male",64.04
Healthy life expectancy (HALE) at birth (years),"Poland,2010,Female",70.17
Healthy life expectancy (HALE) at birth (years),"Poland,2000,Both sexes",65
Healthy life expectancy (HALE) at birth (years),"Poland,2000,Male",61.9
Healthy life expectancy (HALE) at birth (years),"Poland,2000,Female",68.09
Healthy life expectancy (HALE) at birth (years),"Portugal,2019,Both sexes",70.96
Healthy life expectancy (HALE) at birth (years),"Portugal,2019,Male",69.57
Healthy life expectancy (HALE) at birth (years),"Portugal,2019,Female",72.25
Healthy life expectancy (HALE) at birth (years),"Portugal,2015,Both sexes",70.49
Healthy life expectancy (HALE) at birth (years),"Portugal,2015,Male",69.05
Healthy life expectancy (HALE) at birth (years),"Portugal,2015,Female",71.83
Healthy life expectancy (HALE) at birth (years),"Portugal,2010,Both sexes",69.34
Healthy life expectancy (HALE) at birth (years),"Portugal,2010,Male",67.84
Healthy life expectancy (HALE) at birth (years),"Portugal,2010,Female",70.76
Healthy life expectancy (HALE) at birth (years),"Portugal,2000,Both sexes",66.83
Healthy life expectancy (HALE) at birth (years),"Portugal,2000,Male",64.96
Healthy life expectancy (HALE) at birth (years),"Portugal,2000,Female",68.68
Healthy life expectancy (HALE) at birth (years),"Qatar,2019,Both sexes",67.06
Healthy life expectancy (HALE) at birth (years),"Qatar,2019,Male",68.11
Healthy life expectancy (HALE) at birth (years),"Qatar,2019,Female",65.06
Healthy life expectancy (HALE) at birth (years),"Qatar,2015,Both sexes",66.44
Healthy life expectancy (HALE) at birth (years),"Qatar,2015,Male",67.43
Healthy life expectancy (HALE) at birth (years),"Qatar,2015,Female",64.53
Healthy life expectancy (HALE) at birth (years),"Qatar,2010,Both sexes",64.72
Healthy life expectancy (HALE) at birth (years),"Qatar,2010,Male",65.76
Healthy life expectancy (HALE) at birth (years),"Qatar,2010,Female",63.11
Healthy life expectancy (HALE) at birth (years),"Qatar,2000,Both sexes",62.45
Healthy life expectancy (HALE) at birth (years),"Qatar,2000,Male",62.84
Healthy life expectancy (HALE) at birth (years),"Qatar,2000,Female",61.43
Healthy life expectancy (HALE) at birth (years),"Republic of Korea,2019,Both sexes",73.06
Healthy life expectancy (HALE) at birth (years),"Republic of Korea,2019,Male",71.32
Healthy life expectancy (HALE) at birth (years),"Republic of Korea,2019,Female",74.66
Healthy life expectancy (HALE) at birth (years),"Republic of Korea,2015,Both sexes",72.03
Healthy life expectancy (HALE) at birth (years),"Republic of Korea,2015,Male",70.17
Healthy life expectancy (HALE) at birth (years),"Republic of Korea,2015,Female",73.73
Healthy life expectancy (HALE) at birth (years),"Republic of Korea,2010,Both sexes",70.88
Healthy life expectancy (HALE) at birth (years),"Republic of Korea,2010,Male",68.7
Healthy life expectancy (HALE) at birth (years),"Republic of Korea,2010,Female",72.88
Healthy life expectancy (HALE) at birth (years),"Republic of Korea,2000,Both sexes",67.36
Healthy life expectancy (HALE) at birth (years),"Republic of Korea,2000,Male",64.93
Healthy life expectancy (HALE) at birth (years),"Republic of Korea,2000,Female",69.67
Healthy life expectancy (HALE) at birth (years),"Republic of Moldova,2019,Both sexes",64.54
Healthy life expectancy (HALE) at birth (years),"Republic of Moldova,2019,Male",61.88
Healthy life expectancy (HALE) at birth (years),"Republic of Moldova,2019,Female",67.09
Healthy life expectancy (HALE) at birth (years),"Republic of Moldova,2015,Both sexes",62.86
Healthy life expectancy (HALE) at birth (years),"Republic of Moldova,2015,Male",60.2
Healthy life expectancy (HALE) at birth (years),"Republic of Moldova,2015,Female",65.5
Healthy life expectancy (HALE) at birth (years),"Republic of Moldova,2010,Both sexes",61.04
Healthy life expectancy (HALE) at birth (years),"Republic of Moldova,2010,Male",58.13
Healthy life expectancy (HALE) at birth (years),"Republic of Moldova,2010,Female",64.02
Healthy life expectancy (HALE) at birth (years),"Republic of Moldova,2000,Both sexes",59.26
Healthy life expectancy (HALE) at birth (years),"Republic of Moldova,2000,Male",56.65
Healthy life expectancy (HALE) at birth (years),"Republic of Moldova,2000,Female",61.82
Healthy life expectancy (HALE) at birth (years),"The former Yugoslav Republic of Macedonia,2019,Both sexes",66.14
Healthy life expectancy (HALE) at birth (years),"The former Yugoslav Republic of Macedonia,2019,Male",65.05
Healthy life expectancy (HALE) at birth (years),"The former Yugoslav Republic of Macedonia,2019,Female",67.27
Healthy life expectancy (HALE) at birth (years),"The former Yugoslav Republic of Macedonia,2015,Both sexes",65.33
Healthy life expectancy (HALE) at birth (years),"The former Yugoslav Republic of Macedonia,2015,Male",64.16
Healthy life expectancy (HALE) at birth (years),"The former Yugoslav Republic of Macedonia,2015,Female",66.54
Healthy life expectancy (HALE) at birth (years),"The former Yugoslav Republic of Macedonia,2010,Both sexes",64.86
Healthy life expectancy (HALE) at birth (years),"The former Yugoslav Republic of Macedonia,2010,Male",63.56
Healthy life expectancy (HALE) at birth (years),"The former Yugoslav Republic of Macedonia,2010,Female",66.21
Healthy life expectancy (HALE) at birth (years),"The former Yugoslav Republic of Macedonia,2000,Both sexes",63.19
Healthy life expectancy (HALE) at birth (years),"The former Yugoslav Republic of Macedonia,2000,Male",61.82
Healthy life expectancy (HALE) at birth (years),"The former Yugoslav Republic of Macedonia,2000,Female",64.63
Healthy life expectancy (HALE) at birth (years),"Romania,2019,Both sexes",66.85
Healthy life expectancy (HALE) at birth (years),"Romania,2019,Male",64.3
Healthy life expectancy (HALE) at birth (years),"Romania,2019,Female",69.44
Healthy life expectancy (HALE) at birth (years),"Romania,2015,Both sexes",66.28
Healthy life expectancy (HALE) at birth (years),"Romania,2015,Male",63.76
Healthy life expectancy (HALE) at birth (years),"Romania,2015,Female",68.83
Healthy life expectancy (HALE) at birth (years),"Romania,2010,Both sexes",65.43
Healthy life expectancy (HALE) at birth (years),"Romania,2010,Male",62.81
Healthy life expectancy (HALE) at birth (years),"Romania,2010,Female",68.12
Healthy life expectancy (HALE) at birth (years),"Romania,2000,Both sexes",63.27
Healthy life expectancy (HALE) at birth (years),"Romania,2000,Male",60.72
Healthy life expectancy (HALE) at birth (years),"Romania,2000,Female",65.91
Healthy life expectancy (HALE) at birth (years),"Russian Federation,2019,Both sexes",64.21
Healthy life expectancy (HALE) at birth (years),"Russian Federation,2019,Male",60.7
Healthy life expectancy (HALE) at birth (years),"Russian Federation,2019,Female",67.53
Healthy life expectancy (HALE) at birth (years),"Russian Federation,2015,Both sexes",62.67
Healthy life expectancy (HALE) at birth (years),"Russian Federation,2015,Male",58.77
Healthy life expectancy (HALE) at birth (years),"Russian Federation,2015,Female",66.46
Healthy life expectancy (HALE) at birth (years),"Russian Federation,2010,Both sexes",60.48
Healthy life expectancy (HALE) at birth (years),"Russian Federation,2010,Male",56.16
Healthy life expectancy (HALE) at birth (years),"Russian Federation,2010,Female",64.9
Healthy life expectancy (HALE) at birth (years),"Russian Federation,2000,Both sexes",57.34
Healthy life expectancy (HALE) at birth (years),"Russian Federation,2000,Male",52.42
Healthy life expectancy (HALE) at birth (years),"Russian Federation,2000,Female",62.78
Healthy life expectancy (HALE) at birth (years),"Rwanda,2019,Both sexes",60.21
Healthy life expectancy (HALE) at birth (years),"Rwanda,2019,Male",58.96
Healthy life expectancy (HALE) at birth (years),"Rwanda,2019,Female",61.41
Healthy life expectancy (HALE) at birth (years),"Rwanda,2015,Both sexes",58.87
Healthy life expectancy (HALE) at birth (years),"Rwanda,2015,Male",57.61
Healthy life expectancy (HALE) at birth (years),"Rwanda,2015,Female",60.07
Healthy life expectancy (HALE) at birth (years),"Rwanda,2010,Both sexes",55.93
Healthy life expectancy (HALE) at birth (years),"Rwanda,2010,Male",54.75
Healthy life expectancy (HALE) at birth (years),"Rwanda,2010,Female",57.07
Healthy life expectancy (HALE) at birth (years),"Rwanda,2000,Both sexes",41.19
Healthy life expectancy (HALE) at birth (years),"Rwanda,2000,Male",40.39
Healthy life expectancy (HALE) at birth (years),"Rwanda,2000,Female",42.04
Healthy life expectancy (HALE) at birth (years),"Saint Lucia,2019,Both sexes",64.7
Healthy life expectancy (HALE) at birth (years),"Saint Lucia,2019,Male",63.01
Healthy life expectancy (HALE) at birth (years),"Saint Lucia,2019,Female",66.63
Healthy life expectancy (HALE) at birth (years),"Saint Lucia,2015,Both sexes",65.25
Healthy life expectancy (HALE) at birth (years),"Saint Lucia,2015,Male",63.38
Healthy life expectancy (HALE) at birth (years),"Saint Lucia,2015,Female",67.34
Healthy life expectancy (HALE) at birth (years),"Saint Lucia,2010,Both sexes",65.45
Healthy life expectancy (HALE) at birth (years),"Saint Lucia,2010,Male",63.45
Healthy life expectancy (HALE) at birth (years),"Saint Lucia,2010,Female",67.68
Healthy life expectancy (HALE) at birth (years),"Saint Lucia,2000,Both sexes",64.01
Healthy life expectancy (HALE) at birth (years),"Saint Lucia,2000,Male",62.37
Healthy life expectancy (HALE) at birth (years),"Saint Lucia,2000,Female",65.79
Healthy life expectancy (HALE) at birth (years),"Saint Vincent and the Grenadines,2019,Both sexes",63.97
Healthy life expectancy (HALE) at birth (years),"Saint Vincent and the Grenadines,2019,Male",62.93
Healthy life expectancy (HALE) at birth (years),"Saint Vincent and the Grenadines,2019,Female",65.14
Healthy life expectancy (HALE) at birth (years),"Saint Vincent and the Grenadines,2015,Both sexes",63.51
Healthy life expectancy (HALE) at birth (years),"Saint Vincent and the Grenadines,2015,Male",62.25
Healthy life expectancy (HALE) at birth (years),"Saint Vincent and the Grenadines,2015,Female",64.95
Healthy life expectancy (HALE) at birth (years),"Saint Vincent and the Grenadines,2010,Both sexes",63.97
Healthy life expectancy (HALE) at birth (years),"Saint Vincent and the Grenadines,2010,Male",62.9
Healthy life expectancy (HALE) at birth (years),"Saint Vincent and the Grenadines,2010,Female",65.15
Healthy life expectancy (HALE) at birth (years),"Saint Vincent and the Grenadines,2000,Both sexes",62.23
Healthy life expectancy (HALE) at birth (years),"Saint Vincent and the Grenadines,2000,Male",61.09
Healthy life expectancy (HALE) at birth (years),"Saint Vincent and the Grenadines,2000,Female",63.42
Healthy life expectancy (HALE) at birth (years),"Samoa,2019,Both sexes",62.13
Healthy life expectancy (HALE) at birth (years),"Samoa,2019,Male",61.79
Healthy life expectancy (HALE) at birth (years),"Samoa,2019,Female",62.51
Healthy life expectancy (HALE) at birth (years),"Samoa,2015,Both sexes",61.9
Healthy life expectancy (HALE) at birth (years),"Samoa,2015,Male",61.5
Healthy life expectancy (HALE) at birth (years),"Samoa,2015,Female",62.33
Healthy life expectancy (HALE) at birth (years),"Samoa,2010,Both sexes",61.54
Healthy life expectancy (HALE) at birth (years),"Samoa,2010,Male",61.04
Healthy life expectancy (HALE) at birth (years),"Samoa,2010,Female",62.07
Healthy life expectancy (HALE) at birth (years),"Samoa,2000,Both sexes",60.73
Healthy life expectancy (HALE) at birth (years),"Samoa,2000,Male",59.68
Healthy life expectancy (HALE) at birth (years),"Samoa,2000,Female",61.91
Healthy life expectancy (HALE) at birth (years),"Sao Tome and Principe,2019,Both sexes",61.6
Healthy life expectancy (HALE) at birth (years),"Sao Tome and Principe,2019,Male",60.94
Healthy life expectancy (HALE) at birth (years),"Sao Tome and Principe,2019,Female",62.21
Healthy life expectancy (HALE) at birth (years),"Sao Tome and Principe,2015,Both sexes",60.95
Healthy life expectancy (HALE) at birth (years),"Sao Tome and Principe,2015,Male",60.37
Healthy life expectancy (HALE) at birth (years),"Sao Tome and Principe,2015,Female",61.5
Healthy life expectancy (HALE) at birth (years),"Sao Tome and Principe,2010,Both sexes",59.76
Healthy life expectancy (HALE) at birth (years),"Sao Tome and Principe,2010,Male",59.31
Healthy life expectancy (HALE) at birth (years),"Sao Tome and Principe,2010,Female",60.19
Healthy life expectancy (HALE) at birth (years),"Sao Tome and Principe,2000,Both sexes",55.55
Healthy life expectancy (HALE) at birth (years),"Sao Tome and Principe,2000,Male",55.47
Healthy life expectancy (HALE) at birth (years),"Sao Tome and Principe,2000,Female",55.66
Healthy life expectancy (HALE) at birth (years),"Saudi Arabia,2019,Both sexes",64.02
Healthy life expectancy (HALE) at birth (years),"Saudi Arabia,2019,Male",63.78
Healthy life expectancy (HALE) at birth (years),"Saudi Arabia,2019,Female",64.36
Healthy life expectancy (HALE) at birth (years),"Saudi Arabia,2015,Both sexes",63.2
Healthy life expectancy (HALE) at birth (years),"Saudi Arabia,2015,Male",62.8
Healthy life expectancy (HALE) at birth (years),"Saudi Arabia,2015,Female",63.77
Healthy life expectancy (HALE) at birth (years),"Saudi Arabia,2010,Both sexes",62.19
Healthy life expectancy (HALE) at birth (years),"Saudi Arabia,2010,Male",61.86
Healthy life expectancy (HALE) at birth (years),"Saudi Arabia,2010,Female",62.58
Healthy life expectancy (HALE) at birth (years),"Saudi Arabia,2000,Both sexes",61.18
Healthy life expectancy (HALE) at birth (years),"Saudi Arabia,2000,Male",61.24
Healthy life expectancy (HALE) at birth (years),"Saudi Arabia,2000,Female",61
Healthy life expectancy (HALE) at birth (years),"Senegal,2019,Both sexes",59.37
Healthy life expectancy (HALE) at birth (years),"Senegal,2019,Male",58.79
Healthy life expectancy (HALE) at birth (years),"Senegal,2019,Female",59.9
Healthy life expectancy (HALE) at birth (years),"Senegal,2015,Both sexes",58.17
Healthy life expectancy (HALE) at birth (years),"Senegal,2015,Male",57.62
Healthy life expectancy (HALE) at birth (years),"Senegal,2015,Female",58.7
Healthy life expectancy (HALE) at birth (years),"Senegal,2010,Both sexes",56.65
Healthy life expectancy (HALE) at birth (years),"Senegal,2010,Male",56.01
Healthy life expectancy (HALE) at birth (years),"Senegal,2010,Female",57.29
Healthy life expectancy (HALE) at birth (years),"Senegal,2000,Both sexes",50.76
Healthy life expectancy (HALE) at birth (years),"Senegal,2000,Male",50.06
Healthy life expectancy (HALE) at birth (years),"Senegal,2000,Female",51.5
Healthy life expectancy (HALE) at birth (years),"Serbia,2019,Both sexes",66.88
Healthy life expectancy (HALE) at birth (years),"Serbia,2019,Male",65.36
Healthy life expectancy (HALE) at birth (years),"Serbia,2019,Female",68.39
Healthy life expectancy (HALE) at birth (years),"Serbia,2015,Both sexes",66.44
Healthy life expectancy (HALE) at birth (years),"Serbia,2015,Male",64.85
Healthy life expectancy (HALE) at birth (years),"Serbia,2015,Female",68.06
Healthy life expectancy (HALE) at birth (years),"Serbia,2010,Both sexes",65.66
Healthy life expectancy (HALE) at birth (years),"Serbia,2010,Male",63.97
Healthy life expectancy (HALE) at birth (years),"Serbia,2010,Female",67.38
Healthy life expectancy (HALE) at birth (years),"Serbia,2000,Both sexes",63.43
Healthy life expectancy (HALE) at birth (years),"Serbia,2000,Male",61.54
Healthy life expectancy (HALE) at birth (years),"Serbia,2000,Female",65.39
Healthy life expectancy (HALE) at birth (years),"Seychelles,2019,Both sexes",64.01
Healthy life expectancy (HALE) at birth (years),"Seychelles,2019,Male",61.86
Healthy life expectancy (HALE) at birth (years),"Seychelles,2019,Female",66.43
Healthy life expectancy (HALE) at birth (years),"Seychelles,2015,Both sexes",63.98
Healthy life expectancy (HALE) at birth (years),"Seychelles,2015,Male",61.9
Healthy life expectancy (HALE) at birth (years),"Seychelles,2015,Female",66.31
Healthy life expectancy (HALE) at birth (years),"Seychelles,2010,Both sexes",63.97
Healthy life expectancy (HALE) at birth (years),"Seychelles,2010,Male",61.78
Healthy life expectancy (HALE) at birth (years),"Seychelles,2010,Female",66.42
Healthy life expectancy (HALE) at birth (years),"Seychelles,2000,Both sexes",63.07
Healthy life expectancy (HALE) at birth (years),"Seychelles,2000,Male",60.33
Healthy life expectancy (HALE) at birth (years),"Seychelles,2000,Female",66.06
Healthy life expectancy (HALE) at birth (years),"Sierra Leone,2019,Both sexes",52.92
Healthy life expectancy (HALE) at birth (years),"Sierra Leone,2019,Male",52.52
Healthy life expectancy (HALE) at birth (years),"Sierra Leone,2019,Female",53.29
Healthy life expectancy (HALE) at birth (years),"Sierra Leone,2015,Both sexes",49.7
Healthy life expectancy (HALE) at birth (years),"Sierra Leone,2015,Male",49.39
Healthy life expectancy (HALE) at birth (years),"Sierra Leone,2015,Female",49.99
Healthy life expectancy (HALE) at birth (years),"Sierra Leone,2010,Both sexes",47.76
Healthy life expectancy (HALE) at birth (years),"Sierra Leone,2010,Male",47.39
Healthy life expectancy (HALE) at birth (years),"Sierra Leone,2010,Female",48.1
Healthy life expectancy (HALE) at birth (years),"Sierra Leone,2000,Both sexes",42.22
Healthy life expectancy (HALE) at birth (years),"Sierra Leone,2000,Male",40.94
Healthy life expectancy (HALE) at birth (years),"Sierra Leone,2000,Female",43.53
Healthy life expectancy (HALE) at birth (years),"Singapore,2019,Both sexes",73.55
Healthy life expectancy (HALE) at birth (years),"Singapore,2019,Male",72.39
Healthy life expectancy (HALE) at birth (years),"Singapore,2019,Female",74.72
Healthy life expectancy (HALE) at birth (years),"Singapore,2015,Both sexes",73.2
Healthy life expectancy (HALE) at birth (years),"Singapore,2015,Male",72.12
Healthy life expectancy (HALE) at birth (years),"Singapore,2015,Female",74.25
Healthy life expectancy (HALE) at birth (years),"Singapore,2010,Both sexes",72.34
Healthy life expectancy (HALE) at birth (years),"Singapore,2010,Male",71.06
Healthy life expectancy (HALE) at birth (years),"Singapore,2010,Female",73.57
Healthy life expectancy (HALE) at birth (years),"Singapore,2000,Both sexes",69.49
Healthy life expectancy (HALE) at birth (years),"Singapore,2000,Male",68.22
Healthy life expectancy (HALE) at birth (years),"Singapore,2000,Female",70.76
Healthy life expectancy (HALE) at birth (years),"Slovakia,2019,Both sexes",68.54
Healthy life expectancy (HALE) at birth (years),"Slovakia,2019,Male",66.16
Healthy life expectancy (HALE) at birth (years),"Slovakia,2019,Female",70.76
Healthy life expectancy (HALE) at birth (years),"Slovakia,2015,Both sexes",67.64
Healthy life expectancy (HALE) at birth (years),"Slovakia,2015,Male",65.12
Healthy life expectancy (HALE) at birth (years),"Slovakia,2015,Female",70.01
Healthy life expectancy (HALE) at birth (years),"Slovakia,2010,Both sexes",66.48
Healthy life expectancy (HALE) at birth (years),"Slovakia,2010,Male",63.75
Healthy life expectancy (HALE) at birth (years),"Slovakia,2010,Female",69.12
Healthy life expectancy (HALE) at birth (years),"Slovakia,2000,Both sexes",64.72
Healthy life expectancy (HALE) at birth (years),"Slovakia,2000,Male",61.64
Healthy life expectancy (HALE) at birth (years),"Slovakia,2000,Female",67.78
Healthy life expectancy (HALE) at birth (years),"Slovenia,2019,Both sexes",70.74
Healthy life expectancy (HALE) at birth (years),"Slovenia,2019,Male",69.01
Healthy life expectancy (HALE) at birth (years),"Slovenia,2019,Female",72.48
Healthy life expectancy (HALE) at birth (years),"Slovenia,2015,Both sexes",70.04
Healthy life expectancy (HALE) at birth (years),"Slovenia,2015,Male",68.13
Healthy life expectancy (HALE) at birth (years),"Slovenia,2015,Female",71.92
Healthy life expectancy (HALE) at birth (years),"Slovenia,2010,Both sexes",69.23
Healthy life expectancy (HALE) at birth (years),"Slovenia,2010,Male",66.96
Healthy life expectancy (HALE) at birth (years),"Slovenia,2010,Female",71.41
Healthy life expectancy (HALE) at birth (years),"Slovenia,2000,Both sexes",66.52
Healthy life expectancy (HALE) at birth (years),"Slovenia,2000,Male",63.77
Healthy life expectancy (HALE) at birth (years),"Slovenia,2000,Female",69.12
Healthy life expectancy (HALE) at birth (years),"Solomon Islands,2019,Both sexes",57.76
Healthy life expectancy (HALE) at birth (years),"Solomon Islands,2019,Male",56.51
Healthy life expectancy (HALE) at birth (years),"Solomon Islands,2019,Female",59.14
Healthy life expectancy (HALE) at birth (years),"Solomon Islands,2015,Both sexes",57.4
Healthy life expectancy (HALE) at birth (years),"Solomon Islands,2015,Male",56.1
Healthy life expectancy (HALE) at birth (years),"Solomon Islands,2015,Female",58.84
Healthy life expectancy (HALE) at birth (years),"Solomon Islands,2010,Both sexes",56.58
Healthy life expectancy (HALE) at birth (years),"Solomon Islands,2010,Male",55.28
Healthy life expectancy (HALE) at birth (years),"Solomon Islands,2010,Female",58.06
Healthy life expectancy (HALE) at birth (years),"Solomon Islands,2000,Both sexes",55.68
Healthy life expectancy (HALE) at birth (years),"Solomon Islands,2000,Male",54.36
Healthy life expectancy (HALE) at birth (years),"Solomon Islands,2000,Female",57.18
Healthy life expectancy (HALE) at birth (years),"Somalia,2019,Both sexes",49.72
Healthy life expectancy (HALE) at birth (years),"Somalia,2019,Male",48.32
Healthy life expectancy (HALE) at birth (years),"Somalia,2019,Female",51.31
Healthy life expectancy (HALE) at birth (years),"Somalia,2015,Both sexes",48.09
Healthy life expectancy (HALE) at birth (years),"Somalia,2015,Male",46.73
Healthy life expectancy (HALE) at birth (years),"Somalia,2015,Female",49.68
Healthy life expectancy (HALE) at birth (years),"Somalia,2010,Both sexes",45.91
Healthy life expectancy (HALE) at birth (years),"Somalia,2010,Male",44.44
Healthy life expectancy (HALE) at birth (years),"Somalia,2010,Female",47.67
Healthy life expectancy (HALE) at birth (years),"Somalia,2000,Both sexes",44.01
Healthy life expectancy (HALE) at birth (years),"Somalia,2000,Male",42.75
Healthy life expectancy (HALE) at birth (years),"Somalia,2000,Female",45.53
Healthy life expectancy (HALE) at birth (years),"South Africa,2019,Both sexes",56.15
Healthy life expectancy (HALE) at birth (years),"South Africa,2019,Male",54.59
Healthy life expectancy (HALE) at birth (years),"South Africa,2019,Female",57.69
Healthy life expectancy (HALE) at birth (years),"South Africa,2015,Both sexes",54.11
Healthy life expectancy (HALE) at birth (years),"South Africa,2015,Male",52.71
Healthy life expectancy (HALE) at birth (years),"South Africa,2015,Female",55.5
Healthy life expectancy (HALE) at birth (years),"South Africa,2010,Both sexes",49.61
Healthy life expectancy (HALE) at birth (years),"South Africa,2010,Male",48.72
Healthy life expectancy (HALE) at birth (years),"South Africa,2010,Female",50.5
Healthy life expectancy (HALE) at birth (years),"South Africa,2000,Both sexes",48.48
Healthy life expectancy (HALE) at birth (years),"South Africa,2000,Male",47.06
Healthy life expectancy (HALE) at birth (years),"South Africa,2000,Female",50.03
Healthy life expectancy (HALE) at birth (years),"South Sudan,2019,Both sexes",53.66
Healthy life expectancy (HALE) at birth (years),"South Sudan,2019,Male",52.88
Healthy life expectancy (HALE) at birth (years),"South Sudan,2019,Female",54.47
Healthy life expectancy (HALE) at birth (years),"South Sudan,2015,Both sexes",53.02
Healthy life expectancy (HALE) at birth (years),"South Sudan,2015,Male",52.06
Healthy life expectancy (HALE) at birth (years),"South Sudan,2015,Female",54.02
