Indicator_data,case_id,First Tooltip
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bolivia (Plurinational State of),2005,Female",2.06
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bolivia (Plurinational State of),2000,Both sexes",3.44
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bolivia (Plurinational State of),2000,Male",5.28
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bolivia (Plurinational State of),2000,Female",1.63
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2018,Both sexes",7.15
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2018,Male",11.83
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2018,Female",2.7
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2015,Both sexes",6.92
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2015,Male",11.46
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2015,Female",2.62
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2010,Both sexes",7.32
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2010,Male",12.09
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2010,Female",2.81
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2005,Both sexes",7.2
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2005,Male",11.9
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2005,Female",2.75
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2000,Both sexes",6.37
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2000,Male",10.56
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bosnia and Herzegovina,2000,Female",2.42
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2018,Both sexes",6.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2018,Male",10.85
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2018,Female",2.51
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2015,Both sexes",6.86
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2015,Male",11.31
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2015,Female",2.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2010,Both sexes",8.62
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2010,Male",14.22
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2010,Female",3.25
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2005,Both sexes",9.61
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2005,Male",15.85
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2005,Female",3.65
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2000,Both sexes",9.05
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2000,Male",15.02
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Botswana,2000,Female",3.39
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2018,Both sexes",7.42
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2018,Male",11.82
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2018,Female",3.26
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2015,Both sexes",7.86
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2015,Male",12.5
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2015,Female",3.46
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2010,Both sexes",8.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2010,Male",13.48
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2010,Female",3.76
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2005,Both sexes",8.32
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2005,Male",13.22
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2005,Female",3.66
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2000,Both sexes",8.78
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2000,Male",13.93
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brazil,2000,Female",3.88
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2018,Both sexes",0.48
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2018,Male",0.72
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2018,Female",0.22
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2015,Both sexes",0.46
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2015,Male",0.69
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2015,Female",0.22
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2010,Both sexes",0.51
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2010,Male",0.76
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2010,Female",0.24
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2005,Both sexes",0.21
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2005,Male",0.31
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2005,Female",0.1
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2000,Both sexes",0.23
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2000,Male",0.34
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Brunei Darussalam,2000,Female",0.11
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2018,Both sexes",12.65
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2018,Male",20.17
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2018,Female",5.68
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2015,Both sexes",12.34
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2015,Male",19.69
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2015,Female",5.52
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2010,Both sexes",11.32
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2010,Male",18.02
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2010,Female",5.06
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2005,Both sexes",11.42
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2005,Male",18.24
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2005,Female",5.07
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2000,Both sexes",11.8
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2000,Male",18.93
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Bulgaria,2000,Female",5.15
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2018,Both sexes",12.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2018,Male",20.17
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2018,Female",4.2
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2015,Both sexes",11.83
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2015,Male",19.87
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2015,Female",4.14
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2010,Both sexes",8.58
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2010,Male",14.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2010,Female",3.02
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2005,Both sexes",9.19
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2005,Male",15.57
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2005,Female",3.3
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2000,Both sexes",8.4
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2000,Male",14.26
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burkina Faso,2000,Female",3.04
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2018,Both sexes",7.19
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2018,Male",11.86
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2018,Female",2.79
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2015,Both sexes",7.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2015,Male",11.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2015,Female",2.74
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2010,Both sexes",7.66
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2010,Male",12.61
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2010,Female",2.98
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2005,Both sexes",8.44
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2005,Male",13.86
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2005,Female",3.3
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2000,Both sexes",9.82
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2000,Male",16.16
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Burundi,2000,Female",3.86
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2018,Both sexes",5.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2018,Male",8.81
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2018,Female",2.44
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2015,Both sexes",5.95
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2015,Male",9.37
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2015,Female",2.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2010,Both sexes",7.51
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2010,Male",11.83
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2010,Female",3.3
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2005,Both sexes",6.95
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2005,Male",11.1
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2005,Female",3.12
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2000,Both sexes",6.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2000,Male",9.78
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cabo Verde,2000,Female",2.73
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2018,Both sexes",6.64
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2018,Male",10.9
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2018,Female",2.72
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2015,Both sexes",6.37
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2015,Male",10.46
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2015,Female",2.63
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2010,Both sexes",4.91
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2010,Male",8.08
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2010,Female",2.04
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2005,Both sexes",2.69
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2005,Male",4.41
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2005,Female",1.14
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2000,Both sexes",1.87
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2000,Male",3.08
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cambodia,2000,Female",0.79
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2018,Both sexes",5.65
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2018,Male",8.96
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2018,Female",2.36
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2015,Both sexes",6.17
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2015,Male",9.8
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2015,Female",2.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2010,Both sexes",8.43
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2010,Male",13.39
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2010,Female",3.53
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2005,Both sexes",7.62
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2005,Male",12.14
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2005,Female",3.18
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2000,Both sexes",6.69
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2000,Male",10.7
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Cameroon,2000,Female",2.78
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Canada,2018,Both sexes",8.94
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Canada,2018,Male",13.95
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Canada,2018,Female",4.07
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Canada,2015,Both sexes",8.88
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Canada,2015,Male",13.87
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Canada,2015,Female",4.04
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Canada,2010,Both sexes",10.1
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Canada,2010,Male",15.76
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Canada,2010,Female",4.61
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Central African Republic,2018,Both sexes",2.38
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Central African Republic,2018,Male",3.85
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Central African Republic,2018,Female",0.98
